symbol,date,price,yield_to_maturity,yield_to_worst,nav
ISHARES_GB_INDEX_IE,2019-02-12,10.3,,,10.3
ISHARES_GB_INDEX_IE,2019-02-13,10.3,,,10.3
ISHARES_GB_INDEX_IE,2019-02-14,10.32,,,10.32
ISHARES_GB_INDEX_IE,2019-02-15,10.32,,,10.32
ISHARES_GB_INDEX_IE,2019-02-19,10.33,,,10.33
ISHARES_GB_INDEX_IE,2019-02-20,10.33,,,10.33
ISHARES_GB_INDEX_IE,2019-02-21,10.32,,,10.32
ISHARES_GB_INDEX_IE,2019-02-22,10.33,,,10.33
ISHARES_GB_INDEX_IE,2019-02-25,10.33,,,10.33
ISHARES_GB_INDEX_IE,2019-02-26,10.33,,,10.33
ISHARES_GB_INDEX_IE,2019-02-27,10.32,,,10.32
ISHARES_GB_INDEX_IE,2019-02-28,10.31,,,10.31
ISHARES_GB_INDEX_IE,2019-03-01,10.3,,,10.3
ISHARES_GB_INDEX_IE,2019-03-04,10.31,,,10.31
ISHARES_GB_INDEX_IE,2019-03-05,10.31,,,10.31
ISHARES_GB_INDEX_IE,2019-03-06,10.34,,,10.34
ISHARES_GB_INDEX_IE,2019-03-07,10.37,,,10.37
ISHARES_GB_INDEX_IE,2019-03-08,10.38,,,10.38
ISHARES_GB_INDEX_IE,2019-03-11,10.38,,,10.38
ISHARES_GB_INDEX_IE,2019-03-12,10.38,,,10.38
ISHARES_GB_INDEX_IE,2019-03-13,10.38,,,10.38
ISHARES_GB_INDEX_IE,2019-03-14,10.38,,,10.38
ISHARES_GB_INDEX_IE,2019-03-15,10.39,,,10.39
ISHARES_GB_INDEX_IE,2019-03-18,10.4,,,10.4
ISHARES_GB_INDEX_IE,2019-03-19,10.4,,,10.4
ISHARES_GB_INDEX_IE,2019-03-20,10.41,,,10.41
ISHARES_GB_INDEX_IE,2019-03-21,10.44,,,10.44
ISHARES_GB_INDEX_IE,2019-03-22,10.48,,,10.48
ISHARES_GB_INDEX_IE,2019-03-25,10.48,,,10.48
ISHARES_GB_INDEX_IE,2019-03-26,10.48,,,10.48
ISHARES_GB_INDEX_IE,2019-03-27,10.52,,,10.52
ISHARES_GB_INDEX_IE,2019-03-28,10.51,,,10.51
ISHARES_GB_INDEX_IE,2019-03-29,10.5,,,10.5
ISHARES_GB_INDEX_IE,2019-04-01,10.47,,,10.47
ISHARES_GB_INDEX_IE,2019-04-02,10.49,,,10.49
ISHARES_GB_INDEX_IE,2019-04-03,10.46,,,10.46
ISHARES_GB_INDEX_IE,2019-04-04,10.47,,,10.47
ISHARES_GB_INDEX_IE,2019-04-05,10.48,,,10.48
ISHARES_GB_INDEX_IE,2019-04-08,10.48,,,10.48
ISHARES_GB_INDEX_IE,2019-04-09,10.49,,,10.49
ISHARES_GB_INDEX_IE,2019-04-10,10.51,,,10.51
ISHARES_GB_INDEX_IE,2019-04-11,10.49,,,10.49
ISHARES_GB_INDEX_IE,2019-04-12,10.46,,,10.46
ISHARES_GB_INDEX_IE,2019-04-15,10.46,,,10.46
ISHARES_GB_INDEX_IE,2019-04-16,10.46,,,10.46
ISHARES_GB_INDEX_IE,2019-04-17,10.45,,,10.45
ISHARES_GB_INDEX_IE,2019-04-18,10.48,,,10.48
ISHARES_GB_INDEX_IE,2019-04-23,10.47,,,10.47
ISHARES_GB_INDEX_IE,2019-04-24,10.51,,,10.51
ISHARES_GB_INDEX_IE,2019-04-25,10.5,,,10.5
ISHARES_GB_INDEX_IE,2019-04-26,10.51,,,10.51
ISHARES_GB_INDEX_IE,2019-04-29,10.51,,,10.51
ISHARES_GB_INDEX_IE,2019-04-30,10.52,,,10.52
ISHARES_GB_INDEX_IE,2019-05-02,10.51,,,10.51
ISHARES_GB_INDEX_IE,2019-05-03,10.51,,,10.51
ISHARES_GB_INDEX_IE,2019-05-07,10.54,,,10.54
ISHARES_GB_INDEX_IE,2019-05-08,10.53,,,10.53
ISHARES_GB_INDEX_IE,2019-05-09,10.52,,,10.52
ISHARES_GB_INDEX_IE,2019-05-10,10.52,,,10.52
ISHARES_GB_INDEX_IE,2019-05-13,10.53,,,10.53
ISHARES_GB_INDEX_IE,2019-05-14,10.54,,,10.54
ISHARES_GB_INDEX_IE,2019-05-15,10.55,,,10.55
ISHARES_GB_INDEX_IE,2019-05-16,10.55,,,10.55
ISHARES_GB_INDEX_IE,2019-05-17,10.55,,,10.55
ISHARES_GB_INDEX_IE,2019-05-20,10.54,,,10.54
ISHARES_GB_INDEX_IE,2019-05-21,10.53,,,10.53
ISHARES_GB_INDEX_IE,2019-05-22,10.54,,,10.54
ISHARES_GB_INDEX_IE,2019-05-23,10.56,,,10.56
ISHARES_GB_INDEX_IE,2019-05-24,10.55,,,10.55
ISHARES_GB_INDEX_IE,2019-05-28,10.58,,,10.58
ISHARES_GB_INDEX_IE,2019-05-29,10.59,,,10.59
ISHARES_GB_INDEX_IE,2019-05-30,10.59,,,10.59
ISHARES_GB_INDEX_IE,2019-05-31,10.61,,,10.61
ISHARES_GB_INDEX_IE,2019-06-03,10.63,,,10.63
ISHARES_GB_INDEX_IE,2019-06-04,10.64,,,10.64
ISHARES_GB_INDEX_IE,2019-06-05,10.66,,,10.66
ISHARES_GB_INDEX_IE,2019-06-06,10.67,,,10.67
ISHARES_GB_INDEX_IE,2019-06-10,10.67,,,10.67
ISHARES_GB_INDEX_IE,2019-06-11,10.69,,,10.69
ISHARES_GB_INDEX_IE,2019-06-12,10.69,,,10.69
ISHARES_GB_INDEX_IE,2019-06-13,10.7,,,10.7
ISHARES_GB_INDEX_IE,2019-06-14,10.71,,,10.71
ISHARES_GB_INDEX_IE,2019-06-17,10.71,,,10.71
ISHARES_GB_INDEX_IE,2019-06-18,10.77,,,10.77
ISHARES_GB_INDEX_IE,2019-06-19,10.76,,,10.76
ISHARES_GB_INDEX_IE,2019-06-20,10.8,,,10.8
ISHARES_GB_INDEX_IE,2019-06-21,10.77,,,10.77
ISHARES_GB_INDEX_IE,2019-06-24,10.79,,,10.79
ISHARES_GB_INDEX_IE,2019-06-25,10.81,,,10.81
ISHARES_GB_INDEX_IE,2019-06-26,10.79,,,10.79
ISHARES_GB_INDEX_IE,2019-06-27,10.8,,,10.8
ISHARES_GB_INDEX_IE,2019-06-28,10.81,,,10.81
ISHARES_GB_INDEX_IE,2019-07-01,10.83,,,10.83
ISHARES_GB_INDEX_IE,2019-07-02,10.84,,,10.84
ISHARES_GB_INDEX_IE,2019-07-03,10.87,,,10.87
ISHARES_GB_INDEX_IE,2019-07-05,10.85,,,10.85
ISHARES_GB_INDEX_IE,2019-07-08,10.86,,,10.86
ISHARES_GB_INDEX_IE,2019-07-09,10.84,,,10.84
ISHARES_GB_INDEX_IE,2019-07-10,10.81,,,10.81
ISHARES_GB_INDEX_IE,2019-07-11,10.78,,,10.78
ISHARES_GB_INDEX_IE,2019-07-12,10.77,,,10.77
ISHARES_GB_INDEX_IE,2019-07-15,10.8,,,10.8
ISHARES_GB_INDEX_IE,2019-07-16,10.81,,,10.81
ISHARES_GB_INDEX_IE,2019-07-17,10.84,,,10.84
ISHARES_GB_INDEX_IE,2019-07-18,10.85,,,10.85
ISHARES_GB_INDEX_IE,2019-07-19,10.85,,,10.85
ISHARES_GB_INDEX_IE,2019-07-22,10.87,,,10.87
ISHARES_GB_INDEX_IE,2019-07-23,10.87,,,10.87
ISHARES_GB_INDEX_IE,2019-07-24,10.9,,,10.9
ISHARES_GB_INDEX_IE,2019-07-25,10.89,,,10.89
ISHARES_GB_INDEX_IE,2019-07-26,10.9,,,10.9
ISHARES_GB_INDEX_IE,2019-07-29,10.92,,,10.92
ISHARES_GB_INDEX_IE,2019-07-30,10.92,,,10.92
ISHARES_GB_INDEX_IE,2019-07-31,10.95,,,10.95
ISHARES_GB_INDEX_IE,2019-08-01,10.98,,,10.98
ISHARES_GB_INDEX_IE,2019-08-02,11.0,,,11.0
ISHARES_GB_INDEX_IE,2019-08-05,11.02,,,11.02
ISHARES_GB_INDEX_IE,2019-08-06,11.03,,,11.03
ISHARES_GB_INDEX_IE,2019-08-07,11.08,,,11.08
ISHARES_GB_INDEX_IE,2019-08-08,11.05,,,11.05
ISHARES_GB_INDEX_IE,2019-08-09,11.05,,,11.05
ISHARES_GB_INDEX_IE,2019-08-12,11.07,,,11.07
ISHARES_GB_INDEX_IE,2019-08-13,11.08,,,11.08
ISHARES_GB_INDEX_IE,2019-08-14,11.12,,,11.12
ISHARES_GB_INDEX_IE,2019-08-15,11.17,,,11.17
ISHARES_GB_INDEX_IE,2019-08-16,11.16,,,11.16
ISHARES_GB_INDEX_IE,2019-08-19,11.12,,,11.12
ISHARES_GB_INDEX_IE,2019-08-20,11.15,,,11.15
ISHARES_GB_INDEX_IE,2019-08-21,11.14,,,11.14
ISHARES_GB_INDEX_IE,2019-08-22,11.1,,,11.1
ISHARES_GB_INDEX_IE,2019-08-23,11.13,,,11.13
ISHARES_GB_INDEX_IE,2019-08-27,11.16,,,11.16
ISHARES_GB_INDEX_IE,2019-08-28,11.19,,,11.19
ISHARES_GB_INDEX_IE,2019-08-29,11.17,,,11.17
ISHARES_GB_INDEX_IE,2019-08-30,11.17,,,11.17
ISHARES_GB_INDEX_IE,2019-09-03,11.18,,,11.18
ISHARES_GB_INDEX_IE,2019-09-04,11.15,,,11.15
ISHARES_GB_INDEX_IE,2019-09-05,11.07,,,11.07
ISHARES_GB_INDEX_IE,2019-09-06,11.11,,,11.11
ISHARES_GB_INDEX_IE,2019-09-09,11.05,,,11.05
ISHARES_GB_INDEX_IE,2019-09-10,11.02,,,11.02
ISHARES_GB_INDEX_IE,2019-09-11,11.02,,,11.02
ISHARES_GB_INDEX_IE,2019-09-12,11.01,,,11.01
ISHARES_GB_INDEX_IE,2019-09-13,10.94,,,10.94
ISHARES_GB_INDEX_IE,2019-09-16,10.97,,,10.97
ISHARES_GB_INDEX_IE,2019-09-17,10.97,,,10.97
ISHARES_GB_INDEX_IE,2019-09-18,11.0,,,11.0
ISHARES_GB_INDEX_IE,2019-09-19,11.0,,,11.0
ISHARES_GB_INDEX_IE,2019-09-20,11.01,,,11.01
ISHARES_GB_INDEX_IE,2019-09-23,11.06,,,11.06
ISHARES_GB_INDEX_IE,2019-09-24,11.08,,,11.08
ISHARES_GB_INDEX_IE,2019-09-25,11.06,,,11.06
ISHARES_GB_INDEX_IE,2019-09-26,11.07,,,11.07
ISHARES_GB_INDEX_IE,2019-09-27,11.06,,,11.06
ISHARES_GB_INDEX_IE,2019-09-30,11.06,,,11.06
ISHARES_GB_INDEX_IE,2019-10-01,11.06,,,11.06
ISHARES_GB_INDEX_IE,2019-10-02,11.05,,,11.05
ISHARES_GB_INDEX_IE,2019-10-03,11.08,,,11.08
ISHARES_GB_INDEX_IE,2019-10-04,11.09,,,11.09
ISHARES_GB_INDEX_IE,2019-10-07,11.07,,,11.07
ISHARES_GB_INDEX_IE,2019-10-08,11.09,,,11.09
ISHARES_GB_INDEX_IE,2019-10-09,11.06,,,11.06
ISHARES_GB_INDEX_IE,2019-10-10,11.01,,,11.01
ISHARES_GB_INDEX_IE,2019-10-11,10.98,,,10.98
ISHARES_GB_INDEX_IE,2019-10-15,10.96,,,10.96
ISHARES_GB_INDEX_IE,2019-10-16,10.96,,,10.96
ISHARES_GB_INDEX_IE,2019-10-17,10.96,,,10.96
ISHARES_GB_INDEX_IE,2019-10-18,10.95,,,10.95
ISHARES_GB_INDEX_IE,2019-10-21,10.92,,,10.92
ISHARES_GB_INDEX_IE,2019-10-22,10.95,,,10.95
ISHARES_GB_INDEX_IE,2019-10-23,10.97,,,10.97
ISHARES_GB_INDEX_IE,2019-10-24,10.97,,,10.97
ISHARES_GB_INDEX_IE,2019-10-25,10.95,,,10.95
ISHARES_GB_INDEX_IE,2019-10-28,10.92,,,10.92
ISHARES_GB_INDEX_IE,2019-10-29,10.93,,,10.93
ISHARES_GB_INDEX_IE,2019-10-30,10.94,,,10.94
ISHARES_GB_INDEX_IE,2019-10-31,10.98,,,10.98
ISHARES_GB_INDEX_IE,2019-11-01,10.96,,,10.96
ISHARES_GB_INDEX_IE,2019-11-04,10.94,,,10.94
ISHARES_GB_INDEX_IE,2019-11-05,10.92,,,10.92
ISHARES_GB_INDEX_IE,2019-11-06,10.93,,,10.93
ISHARES_GB_INDEX_IE,2019-11-07,10.87,,,10.87
ISHARES_GB_INDEX_IE,2019-11-08,10.88,,,10.88
ISHARES_GB_INDEX_IE,2019-11-12,10.87,,,10.87
ISHARES_GB_INDEX_IE,2019-11-13,10.9,,,10.9
ISHARES_GB_INDEX_IE,2019-11-14,10.93,,,10.93
ISHARES_GB_INDEX_IE,2019-11-15,10.92,,,10.92
ISHARES_GB_INDEX_IE,2019-11-18,10.92,,,10.92
ISHARES_GB_INDEX_IE,2019-11-19,10.93,,,10.93
ISHARES_GB_INDEX_IE,2019-11-20,10.93,,,10.93
ISHARES_GB_INDEX_IE,2019-11-21,10.91,,,10.91
ISHARES_GB_INDEX_IE,2019-11-22,10.93,,,10.93
ISHARES_GB_INDEX_IE,2019-11-25,10.93,,,10.93
ISHARES_GB_INDEX_IE,2019-11-26,10.95,,,10.95
ISHARES_GB_INDEX_IE,2019-11-27,10.95,,,10.95
ISHARES_GB_INDEX_IE,2019-11-29,10.94,,,10.94
ISHARES_GB_INDEX_IE,2019-12-02,10.89,,,10.89
ISHARES_GB_INDEX_IE,2019-12-03,10.95,,,10.95
ISHARES_GB_INDEX_IE,2019-12-04,10.92,,,10.92
ISHARES_GB_INDEX_IE,2019-12-05,10.91,,,10.91
ISHARES_GB_INDEX_IE,2019-12-06,10.9,,,10.9
ISHARES_GB_INDEX_IE,2019-12-09,10.91,,,10.91
ISHARES_GB_INDEX_IE,2019-12-10,10.91,,,10.91
ISHARES_GB_INDEX_IE,2019-12-11,10.93,,,10.93
ISHARES_GB_INDEX_IE,2019-12-12,10.89,,,10.89
ISHARES_GB_INDEX_IE,2019-12-13,10.92,,,10.92
ISHARES_GB_INDEX_IE,2019-12-16,10.91,,,10.91
ISHARES_GB_INDEX_IE,2019-12-17,10.92,,,10.92
ISHARES_GB_INDEX_IE,2019-12-18,10.89,,,10.89
ISHARES_GB_INDEX_IE,2019-12-19,10.88,,,10.88
ISHARES_GB_INDEX_IE,2019-12-20,10.89,,,10.89
ISHARES_GB_INDEX_IE,2019-12-23,10.88,,,10.88
ISHARES_GB_INDEX_IE,2019-12-27,10.89,,,10.89
ISHARES_GB_INDEX_IE,2019-12-30,10.85,,,10.85
ISHARES_GB_INDEX_IE,2020-01-02,10.88,,,10.88
ISHARES_GB_INDEX_IE,2020-01-03,10.92,,,10.92
ISHARES_GB_INDEX_IE,2020-01-06,10.92,,,10.92
ISHARES_GB_INDEX_IE,2020-01-07,10.92,,,10.92
ISHARES_GB_INDEX_IE,2020-01-08,10.9,,,10.9
ISHARES_GB_INDEX_IE,2020-01-10,10.9,,,10.9
ISHARES_GB_INDEX_IE,2020-01-13,10.87,,,10.87
ISHARES_GB_INDEX_IE,2020-01-14,10.89,,,10.89
ISHARES_GB_INDEX_IE,2020-01-15,10.91,,,10.91
ISHARES_GB_INDEX_IE,2020-01-16,10.91,,,10.91
ISHARES_GB_INDEX_IE,2020-01-17,10.91,,,10.91
ISHARES_GB_INDEX_IE,2020-01-21,10.94,,,10.94
ISHARES_GB_INDEX_IE,2020-01-22,10.95,,,10.95
ISHARES_GB_INDEX_IE,2020-01-23,10.98,,,10.98
ISHARES_GB_INDEX_IE,2020-01-24,11.0,,,11.0
ISHARES_GB_INDEX_IE,2020-01-27,11.04,,,11.04
ISHARES_GB_INDEX_IE,2020-01-28,11.02,,,11.02
ISHARES_GB_INDEX_IE,2020-01-29,11.04,,,11.04
ISHARES_GB_INDEX_IE,2020-01-30,11.06,,,11.06
ISHARES_GB_INDEX_IE,2020-01-31,11.09,,,11.09
ISHARES_GB_INDEX_IE,2020-02-03,11.08,,,11.08
ISHARES_GB_INDEX_IE,2020-02-04,11.06,,,11.06
ISHARES_GB_INDEX_IE,2020-02-05,11.03,,,11.03
ISHARES_GB_INDEX_IE,2020-02-06,11.03,,,11.03
ISHARES_GB_INDEX_IE,2020-02-07,11.06,,,11.06
ISHARES_GB_INDEX_IE,2020-02-10,11.08,,,11.08
ISHARES_GB_INDEX_IE,2020-02-11,11.06,,,11.06
ISHARES_GB_INDEX_IE,2020-02-12,11.05,,,11.05
ISHARES_GB_INDEX_IE,2020-02-13,11.06,,,11.06
ISHARES_GB_INDEX_IE,2020-02-14,11.07,,,11.07
ISHARES_GB_INDEX_IE,2020-02-18,11.08,,,11.08
ISHARES_GB_INDEX_IE,2020-02-19,11.09,,,11.09
ISHARES_GB_INDEX_IE,2020-02-20,11.12,,,11.12
ISHARES_GB_INDEX_IE,2020-02-21,11.13,,,11.13
ISHARES_GB_INDEX_IE,2020-02-24,11.16,,,11.16
ISHARES_GB_INDEX_IE,2020-02-25,11.17,,,11.17
ISHARES_GB_INDEX_IE,2020-02-26,11.15,,,11.15
ISHARES_GB_INDEX_IE,2020-02-27,11.16,,,11.16
ISHARES_GB_INDEX_IE,2020-02-28,11.19,,,11.19
ISHARES_GB_INDEX_IE,2020-03-02,11.2,,,11.2
ISHARES_GB_INDEX_IE,2020-03-03,11.22,,,11.22
ISHARES_GB_INDEX_IE,2020-03-04,11.24,,,11.24
ISHARES_GB_INDEX_IE,2020-03-05,11.25,,,11.25
ISHARES_GB_INDEX_IE,2020-03-06,11.29,,,11.29
ISHARES_GB_INDEX_IE,2020-03-09,11.28,,,11.28
ISHARES_GB_INDEX_IE,2020-03-10,11.21,,,11.21
ISHARES_GB_INDEX_IE,2020-03-11,11.19,,,11.19
ISHARES_GB_INDEX_IE,2020-03-12,11.06,,,11.06
ISHARES_GB_INDEX_IE,2020-03-13,10.96,,,10.96
ISHARES_GB_INDEX_IE,2020-03-16,10.85,,,10.85
ISHARES_GB_INDEX_IE,2020-03-17,10.76,,,10.76
ISHARES_GB_INDEX_IE,2020-03-18,10.54,,,10.54
ISHARES_GB_INDEX_IE,2020-03-19,10.52,,,10.52
ISHARES_GB_INDEX_IE,2020-03-20,10.61,,,10.61
ISHARES_GB_INDEX_IE,2020-03-23,10.61,,,10.61
ISHARES_GB_INDEX_IE,2020-03-24,10.55,,,10.55
ISHARES_GB_INDEX_IE,2020-03-25,10.54,,,10.54
ISHARES_GB_INDEX_IE,2020-03-26,10.63,,,10.63
ISHARES_GB_INDEX_IE,2020-03-27,10.71,,,10.71
ISHARES_GB_INDEX_IE,2020-03-30,10.75,,,10.75
ISHARES_GB_INDEX_IE,2020-03-31,10.71,,,10.71
ISHARES_GB_INDEX_IE,2020-04-01,10.72,,,10.72
ISHARES_GB_INDEX_IE,2020-04-02,10.7,,,10.7
ISHARES_GB_INDEX_IE,2020-04-03,10.7,,,10.7
ISHARES_GB_INDEX_IE,2020-04-06,10.69,,,10.69
ISHARES_GB_INDEX_IE,2020-04-07,10.66,,,10.66
ISHARES_GB_INDEX_IE,2020-04-08,10.67,,,10.67
ISHARES_GB_INDEX_IE,2020-04-09,10.74,,,10.74
ISHARES_GB_INDEX_IE,2020-04-14,10.8,,,10.8
ISHARES_GB_INDEX_IE,2020-04-15,10.85,,,10.85
ISHARES_GB_INDEX_IE,2020-04-16,10.85,,,10.85
ISHARES_GB_INDEX_IE,2020-04-17,10.86,,,10.86
ISHARES_GB_INDEX_IE,2020-04-20,10.83,,,10.83
ISHARES_GB_INDEX_IE,2020-04-21,10.84,,,10.84
ISHARES_GB_INDEX_IE,2020-04-22,10.81,,,10.81
ISHARES_GB_INDEX_IE,2020-04-23,10.84,,,10.84
ISHARES_GB_INDEX_IE,2020-04-24,10.88,,,10.88
ISHARES_GB_INDEX_IE,2020-04-27,10.88,,,10.88
ISHARES_GB_INDEX_IE,2020-04-28,10.9,,,10.9
ISHARES_GB_INDEX_IE,2020-04-29,10.92,,,10.92
ISHARES_GB_INDEX_IE,2020-04-30,10.97,,,10.97
ISHARES_GB_INDEX_IE,2020-05-05,10.94,,,10.94
ISHARES_GB_INDEX_IE,2020-05-06,10.89,,,10.89
ISHARES_GB_INDEX_IE,2020-05-07,10.92,,,10.92
ISHARES_GB_INDEX_IE,2020-05-11,10.9,,,10.9
ISHARES_GB_INDEX_IE,2020-05-12,10.91,,,10.91
ISHARES_GB_INDEX_IE,2020-05-13,10.92,,,10.92
ISHARES_GB_INDEX_IE,2020-05-14,10.91,,,10.91
ISHARES_GB_INDEX_IE,2020-05-15,10.91,,,10.91
ISHARES_GB_INDEX_IE,2020-05-18,10.89,,,10.89
ISHARES_GB_INDEX_IE,2020-05-19,10.9,,,10.9
ISHARES_GB_INDEX_IE,2020-05-20,10.92,,,10.92
ISHARES_GB_INDEX_IE,2020-05-21,10.94,,,10.94
ISHARES_GB_INDEX_IE,2020-05-22,10.95,,,10.95
ISHARES_GB_INDEX_IE,2020-05-26,10.93,,,10.93
ISHARES_GB_INDEX_IE,2020-05-27,10.95,,,10.95
ISHARES_GB_INDEX_IE,2020-05-28,10.97,,,10.97
ISHARES_GB_INDEX_IE,2020-05-29,10.99,,,10.99
ISHARES_GB_INDEX_IE,2020-06-01,10.96,,,10.96
ISHARES_GB_INDEX_IE,2020-06-02,10.98,,,10.98
ISHARES_GB_INDEX_IE,2020-06-03,10.96,,,10.96
ISHARES_GB_INDEX_IE,2020-06-04,10.96,,,10.96
ISHARES_GB_INDEX_IE,2020-06-05,10.96,,,10.96
ISHARES_GB_INDEX_IE,2020-06-08,11.0,,,11.0
ISHARES_GB_INDEX_IE,2020-06-09,11.0,,,11.0
ISHARES_GB_INDEX_IE,2020-06-10,11.01,,,11.01
ISHARES_GB_INDEX_IE,2020-06-11,11.05,,,11.05
ISHARES_GB_INDEX_IE,2020-06-12,11.06,,,11.06
ISHARES_GB_INDEX_IE,2020-06-15,11.05,,,11.05
ISHARES_GB_INDEX_IE,2020-06-16,11.07,,,11.07
ISHARES_GB_INDEX_IE,2020-06-17,11.07,,,11.07
ISHARES_GB_INDEX_IE,2020-06-18,11.09,,,11.09
ISHARES_GB_INDEX_IE,2020-06-19,11.1,,,11.1
ISHARES_GB_INDEX_IE,2020-06-22,11.11,,,11.11
ISHARES_GB_INDEX_IE,2020-06-23,11.09,,,11.09
ISHARES_GB_INDEX_IE,2020-06-24,11.1,,,11.1
ISHARES_GB_INDEX_IE,2020-06-25,11.11,,,11.11
ISHARES_GB_INDEX_IE,2020-06-26,11.12,,,11.12
ISHARES_GB_INDEX_IE,2020-06-29,11.12,,,11.12
ISHARES_GB_INDEX_IE,2020-06-30,11.12,,,11.12
ISHARES_GB_INDEX_IE,2020-07-01,11.08,,,11.08
ISHARES_GB_INDEX_IE,2020-07-02,11.12,,,11.12
ISHARES_GB_INDEX_IE,2020-07-06,11.12,,,11.12
ISHARES_GB_INDEX_IE,2020-07-07,11.13,,,11.13
ISHARES_GB_INDEX_IE,2020-07-08,11.14,,,11.14
ISHARES_GB_INDEX_IE,2020-07-09,11.16,,,11.16
ISHARES_GB_INDEX_IE,2020-07-10,11.17,,,11.17
ISHARES_GB_INDEX_IE,2020-07-13,11.13,,,11.13
ISHARES_GB_INDEX_IE,2020-07-14,11.16,,,11.16
ISHARES_GB_INDEX_IE,2020-07-15,11.17,,,11.17
ISHARES_GB_INDEX_IE,2020-07-16,11.19,,,11.19
ISHARES_GB_INDEX_IE,2020-07-17,11.18,,,11.18
ISHARES_GB_INDEX_IE,2020-07-20,11.2,,,11.2
ISHARES_GB_INDEX_IE,2020-07-21,11.21,,,11.21
ISHARES_GB_INDEX_IE,2020-07-22,11.24,,,11.24
ISHARES_GB_INDEX_IE,2020-07-23,11.24,,,11.24
ISHARES_GB_INDEX_IE,2020-07-24,11.22,,,11.22
ISHARES_GB_INDEX_IE,2020-07-27,11.24,,,11.24
ISHARES_GB_INDEX_IE,2020-07-28,11.26,,,11.26
ISHARES_GB_INDEX_IE,2020-07-29,11.25,,,11.25
ISHARES_GB_INDEX_IE,2020-07-30,11.27,,,11.27
ISHARES_GB_INDEX_IE,2020-07-31,11.27,,,11.27
ISHARES_GB_INDEX_IE,2020-08-03,11.26,,,11.26
ISHARES_GB_INDEX_IE,2020-08-04,11.29,,,11.29
ISHARES_GB_INDEX_IE,2020-08-05,11.27,,,11.27
ISHARES_GB_INDEX_IE,2020-08-06,11.3,,,11.3
ISHARES_GB_INDEX_IE,2020-08-07,11.29,,,11.29
ISHARES_GB_INDEX_IE,2020-08-10,11.3,,,11.3
ISHARES_GB_INDEX_IE,2020-08-11,11.26,,,11.26
ISHARES_GB_INDEX_IE,2020-08-12,11.25,,,11.25
ISHARES_GB_INDEX_IE,2020-08-13,11.21,,,11.21
ISHARES_GB_INDEX_IE,2020-08-14,11.21,,,11.21
ISHARES_GB_INDEX_IE,2020-08-17,11.24,,,11.24
ISHARES_GB_INDEX_IE,2020-08-18,11.25,,,11.25
ISHARES_GB_INDEX_IE,2020-08-19,11.25,,,11.25
ISHARES_GB_INDEX_IE,2020-08-20,11.27,,,11.27
ISHARES_GB_INDEX_IE,2020-08-21,11.27,,,11.27
ISHARES_GB_INDEX_IE,2020-08-24,11.27,,,11.27
ISHARES_GB_INDEX_IE,2020-08-25,11.22,,,11.22
ISHARES_GB_INDEX_IE,2020-08-26,11.21,,,11.21
ISHARES_GB_INDEX_IE,2020-08-27,11.19,,,11.19
ISHARES_GB_INDEX_IE,2020-08-28,11.19,,,11.19
ISHARES_GB_INDEX_IE,2020-09-01,11.21,,,11.21
ISHARES_GB_INDEX_IE,2020-09-02,11.26,,,11.26
ISHARES_GB_INDEX_IE,2020-09-03,11.28,,,11.28
ISHARES_GB_INDEX_IE,2020-09-04,11.25,,,11.25
ISHARES_GB_INDEX_IE,2020-09-08,11.26,,,11.26
ISHARES_GB_INDEX_IE,2020-09-09,11.24,,,11.24
ISHARES_GB_INDEX_IE,2020-09-10,11.22,,,11.22
ISHARES_GB_INDEX_IE,2020-09-11,11.26,,,11.26
ISHARES_GB_INDEX_IE,2020-09-14,11.27,,,11.27
ISHARES_GB_INDEX_IE,2020-09-15,11.27,,,11.27
ISHARES_GB_INDEX_IE,2020-09-16,11.27,,,11.27
ISHARES_GB_INDEX_IE,2020-09-17,11.29,,,11.29
ISHARES_GB_INDEX_IE,2020-09-18,11.28,,,11.28
ISHARES_GB_INDEX_IE,2020-09-21,11.3,,,11.3
ISHARES_GB_INDEX_IE,2020-09-22,11.29,,,11.29
ISHARES_GB_INDEX_IE,2020-09-23,11.28,,,11.28
ISHARES_GB_INDEX_IE,2020-09-24,11.28,,,11.28
ISHARES_GB_INDEX_IE,2020-09-25,11.28,,,11.28
ISHARES_GB_INDEX_IE,2020-09-28,11.28,,,11.28
ISHARES_GB_INDEX_IE,2020-09-29,11.3,,,11.3
ISHARES_GB_INDEX_IE,2020-09-30,11.28,,,11.28
ISHARES_GB_INDEX_IE,2020-10-01,11.29,,,11.29
ISHARES_GB_INDEX_IE,2020-10-02,11.29,,,11.29
ISHARES_GB_INDEX_IE,2020-10-05,11.28,,,11.28
ISHARES_GB_INDEX_IE,2020-10-06,11.28,,,11.28
ISHARES_GB_INDEX_IE,2020-10-07,11.27,,,11.27
ISHARES_GB_INDEX_IE,2020-10-08,11.29,,,11.29
ISHARES_GB_INDEX_IE,2020-10-09,11.3,,,11.3
ISHARES_GB_INDEX_IE,2020-10-13,11.33,,,11.33
ISHARES_GB_INDEX_IE,2020-10-14,11.34,,,11.34
ISHARES_GB_INDEX_IE,2020-10-15,11.36,,,11.36
ISHARES_GB_INDEX_IE,2020-10-16,11.36,,,11.36
ISHARES_GB_INDEX_IE,2020-10-19,11.36,,,11.36
ISHARES_GB_INDEX_IE,2020-10-20,11.34,,,11.34
