bond_id,source_dataset,isin,issuer_name,issuer_type,country,currency,amount_issued,amount_issued_usd,issue_date,issue_year,maturity_date,maturity_year,use_of_proceeds,external_review_type,certification,claimed_impact_co2_tons,actual_impact_co2_tons,impact_source
KAG-HONDA_FINANCE_CO_LTD-1055,,,HONDA FINANCE CO LTD,Corporate - Consumer Discretionary,Japan,,280000000.0,280000000.0,,,,,Green,Aug-20 by Other,Green,,,
KAG-HONDA_MOTOR_CO._LTD-1056,,,HONDA MOTOR CO. LTD,Corporate - Consumer Discretionary,Japan,,2750000000.0,2750000000.0,,,,,Green,Vigeo Eiris,Green,,,
KAG-HONG_KONG_GOVERNMENT_INTERNATI-1057,,,HONG KONG GOVERNMENT INTERNATIONAL BOND,SSA - Sovereigns,China (Hong Kong),,15690000000.0,15690000000.0,,,,,Green,Vigeo Eiris,Green,,,
KAG-HONG_KONG_MORTGAGE_CORP_LTD/TH-1058,,,HONG KONG MORTGAGE CORP LTD/THE,Financials - Consumer Finance,China (Hong Kong),,1420000000.0,1420000000.0,,,,,Social,Sep-22 by Sustainalytics,Social,,,
KAG-HONG_LEONG_BANK_BHD-1059,,,HONG LEONG BANK BHD,Financials - Banking,China (Hong Kong),,210000000.0,210000000.0,,,,,Green,Apr-22 by Other,Green,,,
KAG-HONGKONG_AND_SHANGHAI_BANKING_-1060,,,HONGKONG AND SHANGHAI BANKING CORPORATION LIMITED,Financials - Banking,China (Hong Kong),,10000000.0,10000000.0,,,,,Green,Nov-17 by Sustainalytics,Green,,,
KAG-HONGKONG_LAND_FINANCE_(CAYMAN_-1061,,,HONGKONG LAND FINANCE (CAYMAN ISLANDS) COMPANY LIMITED (THE),Financials - Real estate,Cayman Islands,,500000000.0,500000000.0,,,,,Green,S&P,Green,,,
KAG-HONGKONG_LAND_NOTES_CO_LTD/THE-1062,,,HONGKONG LAND NOTES CO LTD/THE,Financials - Real estate,Virgin Islands,,50000000.0,50000000.0,,,,,Green,S&P,Green,,,
KAG-HOSHINO_RESORTS_REIT_INC-1063,,,HOSHINO RESORTS REIT INC,Financials - Real estate,Japan,,10000000.0,10000000.0,,,,,Green,Jan-21,Green,,,
KAG-HOST_HOTELS_&_RESORTS_LP-1064,,,HOST HOTELS & RESORTS LP,Financials - Real estate,United States,,1200000000.0,1200000000.0,,,,,Green,,Green,,,
KAG-HOUSING_&_DEVELOPMENT_BOARD-1065,,,HOUSING & DEVELOPMENT BOARD,SSA - Agencies,Singapore,,2370000000.0,2370000000.0,,,,,Green,EY,Green,,,
KAG-HOUSING_NEW_ZEALAND_LTD-1066,,,HOUSING NEW ZEALAND LTD,SSA - Agencies,New Zealand,,4990000000.0,4990000000.0,,,,,Sustainability,Aug-21 by Sustainalytics,Sustainability,,,
KAG-HP_INC-1067,,,HP INC,Corporate - Technology,United States,,2000000000.0,2000000000.0,,,,,Sustainability,Jun-21 by Sustainalytics,Sustainability,,,
KAG-HSBC_AMANAH_MALAYSIA_BHD-1068,,,HSBC AMANAH MALAYSIA BHD,Financials - Banking,Malaysia,,120000000.0,120000000.0,,,,,Sustainability,Nov-17 by Sustainalytics,Sustainability,,,
KAG-HSBC_BANK_(TAIWAN)_LIMITED-1069,,,HSBC BANK (TAIWAN) LIMITED,Financials - Banking,Taiwan,,110000000.0,110000000.0,,,,,Green,Cicero,Green,,,
KAG-HSBC_BANK_PLC-1070,,,HSBC BANK PLC,Financials - Banking,United Kingdom,,40000000.0,40000000.0,,,,,Green,Cicero,Green,,,
KAG-HSBC_BANK_USA-1071,,,HSBC BANK USA,Financials - Banking,United States,,10000000.0,10000000.0,,,,,Green,Nov-17 by Sustainalytics,Green,,,
KAG-HSBC_CONTINENTAL_EUROPE-1072,,,HSBC CONTINENTAL EUROPE,Financials - Banking,France,,340000000.0,340000000.0,,,,,Green,PwC,Green,,,
KAG-HSBC_HOLDINGS_PLC-1073,,,HSBC HOLDINGS PLC,Financials - Banking,United Kingdom,,1420000000.0,1420000000.0,,,,,Green,Nov-17 by Sustainalytics,Green,,,
KAG-HSBC_HOLDINGS_PLC-1074,,,HSBC HOLDINGS PLC,Financials - Banking,United Kingdom,,1000000000.0,1000000000.0,,,,,Sustainability,Nov-17 by Sustainalytics,Sustainability,,,
KAG-HSBC_USA_INC.-1075,,,HSBC USA INC.,Financials - Banking,United States,,0.0,0.0,,,,,Sustainability,Nov-17 by Sustainalytics,Sustainability,,,
KAG-HUA_NAN_COMMERCIAL_BANK_LTD-1076,,,HUA NAN COMMERCIAL BANK LTD,Financials - Banking,Taiwan,,40000000.0,40000000.0,,,,,Green,,Green,,,
KAG-HUANENG_LANCANG_RIVER_HYDROPOW-1077,,,HUANENG LANCANG RIVER HYDROPOWER INC,Corporate - Utilities,China (mainland),,160000000.0,160000000.0,,,,,Green,Other,Green,,,
KAG-HUANENG_POWER_INTERNATIONAL_IN-1078,,,HUANENG POWER INTERNATIONAL INC.,Corporate - Utilities,China (mainland),,610000000.0,610000000.0,,,,,Green,Other,Green,,,
KAG-HUANENG_POWER_INTERNATIONAL_IN-1079,,,HUANENG POWER INTERNATIONAL INC.,Corporate - Utilities,China (mainland),,620000000.0,620000000.0,,,,,Sustainability Linked Bonds,Other,Sustainability Linked Bonds,,,
KAG-HUDSON_PACIFIC_PROPERTIES_LP-1080,,,HUDSON PACIFIC PROPERTIES LP,Financials - Real estate,United States,,350000000.0,350000000.0,,,,,Green,S&P,Green,,,
KAG-HUFVUDSTADEN_AB-1081,,,HUFVUDSTADEN AB,Financials - Real estate,Sweden,,170000000.0,170000000.0,,,,,Green,Cicero,Green,,,
KAG-HUHTAMAKI_OYJ-1082,,,HUHTAMAKI OYJ,Corporate - Materials,Finland,,540000000.0,540000000.0,,,,,Sustainability Linked Bonds,ISS-Oekom,Sustainability Linked Bonds,,,
KAG-HULIC_CO_LTD-1083,,,HULIC CO LTD,Financials - Real estate,Japan,,100000000.0,100000000.0,,,,,Sustainability Linked Bonds,Japan Credit Rating Agency,Sustainability Linked Bonds,,,
KAG-HULIC_REIT_INC-1084,,,HULIC REIT INC,Financials - Real estate,Japan,,20000000.0,20000000.0,,,,,Green,Japan Credit Rating Agency,Green,,,
KAG-HUMLEGARDEN_FASTIGHETER_AB-1085,,,HUMLEGARDEN FASTIGHETER AB,Financials - Real estate,Sweden,,830000000.0,830000000.0,,,,,Green,Cicero,Green,,,
KAG-HUNGARY-1086,,,HUNGARY,SSA - Sovereigns,Hungary,,4570000000.0,4570000000.0,,,,,Green,Other,Green,,,
KAG-HUZHOU_CITY_INVESTMENT_DEVELOP-1087,,,HUZHOU CITY INVESTMENT DEVELOPMENT GROUP CO LTD,Corporate - Industrials,China (mainland),,80000000.0,80000000.0,,,,,Green,Other,Green,,,
KAG-HUZHOU_CITY_INVESTMENT_DEVELOP-1088,,,HUZHOU CITY INVESTMENT DEVELOPMENT GROUP CO LTD,Corporate - Industrials,China (mainland),,0.0,0.0,,,,,Sustainability Linked Bonds,Other,Sustainability Linked Bonds,,,
KAG-HUZHOU_ECONOMIC_DEVELOPMENT_GR-1089,,,HUZHOU ECONOMIC DEVELOPMENT GROUP CO LTD,Corporate - Industrials,China (mainland),,40000000.0,40000000.0,,,,,Sustainability Linked Bonds,Other,Sustainability Linked Bonds,,,
KAG-HYDRO_ONE_INC-1090,,,HYDRO ONE INC,Corporate - Utilities,Canada,,780000000.0,780000000.0,,,,,Sustainability,Jan-23 by Sustainalytics,Sustainability,,,
KAG-HYOGO_PREFECTURE-1091,,,HYOGO PREFECTURE,SSA - Quasi-sovereigns,Japan,,140000000.0,140000000.0,,,,,Green,Japan Credit Rating Agency,Green,,,
KAG-HYOSUNG_HEAVY_INDUSTRIES_CORP-1092,,,HYOSUNG HEAVY INDUSTRIES CORP,Corporate - Consumer Discretionary,Korea,,60000000.0,60000000.0,,,,,Green,Other,Green,,,
KAG-HYPO_NOE_LANDESBANK_FÜR_NIEDER-1093,,,HYPO NOE LANDESBANK FÜR NIEDERÖSTERREICH UND WIEN AG,Financials - Consumer Finance,Austria,,1650000000.0,1650000000.0,,,,,Green,ISS-Oekom,Green,,,
KAG-HYPO_TIROL_BANK_AG-1094,,,HYPO TIROL BANK AG,Financials - Consumer Finance,Austria,,330000000.0,330000000.0,,,,,Green,ISS-Oekom,Green,,,
KAG-HYPO_TIROL_BANK_AG-1095,,,HYPO TIROL BANK AG,Financials - Consumer Finance,Austria,,600000000.0,600000000.0,,,,,Social,ISS-Oekom,Social,,,
KAG-HYPO_VORARLBERG_BANK_AG-1096,,,HYPO VORARLBERG BANK AG,Financials - Banking,Austria,,680000000.0,680000000.0,,,,,Green,ISS-Oekom,Green,,,
KAG-HYSAN_MTN_LTD-1097,,,HYSAN MTN LTD,Financials - Real estate,Virgin Islands,,130000000.0,130000000.0,,,,,Green,Dec-18 by Sustainalytics,Green,,,
KAG-HYSAN_MTN_LTD-1098,,,HYSAN MTN LTD,Financials - Real estate,Virgin Islands,,50000000.0,50000000.0,,,,,Sustainability,Jul-21 by Sustainalytics,Sustainability,,,
KAG-HYUNDAI_CAPITAL_SERVICES_INC-1099,,,HYUNDAI CAPITAL SERVICES INC,Corporate - Consumer Discretionary,Korea,,2470000000.0,2470000000.0,,,,,Green,Oct-20 by Other,Green,,,
KAG-HYUNDAI_CAPITAL_SERVICES_INC-1100,,,HYUNDAI CAPITAL SERVICES INC,Corporate - Consumer Discretionary,Korea,,760000000.0,760000000.0,,,,,Sustainability,Oct-20 by Other,Sustainability,,,
KAG-HYUNDAI_CARD_CO_LTD-1101,,,HYUNDAI CARD CO LTD,Financials - Consumer Finance,Korea,,510000000.0,510000000.0,,,,,Green,EY,Green,,,
KAG-HYUNDAI_CARD_CO_LTD-1102,,,HYUNDAI CARD CO LTD,Financials - Consumer Finance,Korea,,500000000.0,500000000.0,,,,,Sustainability,EY,Sustainability,,,
KAG-HYUNDAI_COMMERCIAL_INC-1103,,,HYUNDAI COMMERCIAL INC,Financials - Commercial Finance,Korea,,140000000.0,140000000.0,,,,,Sustainability,Deloitte,Sustainability,,,
KAG-HYUNDAI_CONSTRUCTION_EQUIPMENT-1104,,,HYUNDAI CONSTRUCTION EQUIPMENT CO LTD,Corporate - Industrials,Korea,,40000000.0,40000000.0,,,,,Sustainability,Other,Sustainability,,,
KAG-HYUNDAI_ELECTRIC_&_ENERGY_SYST-1105,,,HYUNDAI ELECTRIC & ENERGY SYSTEM CO LTD,Corporate - Industrials,Korea,,40000000.0,40000000.0,,,,,Sustainability,Deloitte,Sustainability,,,
KAG-HYUNDAI_HEAVY_INDUSTRIES_CO_LT-1106,,,HYUNDAI HEAVY INDUSTRIES CO LTD,Corporate - Industrials,Korea,,520000000.0,520000000.0,,,,,Green,Feb-22 by DNV GL,Green,,,
KAG-HYUNDAI_MOBIS_CO_LTD-1107,,,HYUNDAI MOBIS CO LTD,Corporate - Consumer Discretionary,Korea,,50000000.0,50000000.0,,,,,Green,Other,Green,,,
KAG-HYUNDAI_MOTOR_COMPANY-1108,,,HYUNDAI MOTOR COMPANY,Corporate - Consumer Discretionary,Korea,,360000000.0,360000000.0,,,,,Green,Jan-21 by Moody's,Green,,,
KAG-HYUNDAI_OILBANK_CO_LTD-1109,,,HYUNDAI OILBANK CO LTD,Corporate - Energy,Korea,,360000000.0,360000000.0,,,,,Green,Other,Green,,,
KAG-HYUNDAI_SAMHO_HEAVY_INDUSTRIES-1110,,,HYUNDAI SAMHO HEAVY INDUSTRIES CO LTD,Corporate - Industrials,Korea,,30000000.0,30000000.0,,,,,Green,Other,Green,,,
KAG-HYUNDAI_STEEL_COMPANY-1111,,,HYUNDAI STEEL COMPANY,Corporate - Materials,Korea,,540000000.0,540000000.0,,,,,Green,Moody's,Green,,,
KAG-IA_FINANCIAL_CORP_INC-1112,,,IA FINANCIAL CORP INC,Financials - Insurance,United States,,240000000.0,240000000.0,,,,,Sustainability,Feb-22 by Sustainalytics,Sustainability,,,
"KAG-IBERDROLA_FINANZAS,_S.A.U.-1113",,,"IBERDROLA FINANZAS, S.A.U.",Corporate - Utilities,Spain,,9920000000.0,9920000000.0,,,,,Green,Moody's,Green,,,
KAG-IBERDROLA_INTERNATIONAL_B.V.-1114,,,IBERDROLA INTERNATIONAL B.V.,Corporate - Utilities,Netherlands,,7290000000.0,7290000000.0,,,,,Green,Vigeo Eiris,Green,,,
KAG-IBK_CAPITAL_CORP/SOUTH_KOREA-1115,,,IBK CAPITAL CORP/SOUTH KOREA,Financials - Commercial Finance,Korea,,180000000.0,180000000.0,,,,,Sustainability,Deloitte,Sustainability,,,
KAG-ICADE-1116,,,ICADE,Financials - Real estate,France,,2020000000.0,2020000000.0,,,,,Green,Nov-21 by Sustainalytics,Green,,,
KAG-ICADE_SANTE_SAS-1117,,,ICADE SANTE SAS,Financials - Real estate,France,,710000000.0,710000000.0,,,,,Social,Sep-20 by Sustainalytics,Social,,,
KAG-ICBCIL_FINANCE_CO_LTD-1118,,,ICBCIL FINANCE CO LTD,Financials - Commercial Finance,China (Hong Kong),,1350000000.0,1350000000.0,,,,,Green,Other,Green,,,
KAG-ICCREA_BANCA_SPA-1119,,,ICCREA BANCA SPA,Financials - Banking,Italy,,1120000000.0,1120000000.0,,,,,Social,Vigeo Eiris,Social,,,
KAG-IDB_TRUST_SERVICES_LIMITED-1120,,,IDB TRUST SERVICES LIMITED,SSA - Supranationals,Supranationals,,1100000000.0,1100000000.0,,,,,Green,,Green,,,
KAG-IDB_TRUST_SERVICES_LIMITED-1121,,,IDB TRUST SERVICES LIMITED,SSA - Supranationals,Supranationals,,1500000000.0,1500000000.0,,,,,Sustainability,Cicero,Sustainability,,,
KAG-IGE_CO_LTD-1122,,,IGE CO LTD,Corporate - Materials,Myanmar,,100000000.0,100000000.0,,,,,Green,Other,Green,,,
KAG-IHO_VERWALTUNGS_GMBH-1123,,,IHO VERWALTUNGS GMBH,Corporate - Consumer Discretionary,Germany,,860000000.0,860000000.0,,,,,Sustainability Linked Bonds,S&P,Sustainability Linked Bonds,,,
KAG-IINO_KAIUN_KAISHA_LTD-1124,,,IINO KAIUN KAISHA LTD,Corporate - Industrials,Japan,,50000000.0,50000000.0,,,,,Green,Japan Credit Rating Agency,Green,,,
KAG-IJSBEER_ENERGIE_EUROPA_BV-1125,,,IJSBEER ENERGIE EUROPA BV,Corporate - Utilities,Netherlands,,40000000.0,40000000.0,,,,,Green,Cicero,Green,,,
KAG-ILE-DE-FRANCE_MOBILITES-1126,,,ILE-DE-FRANCE MOBILITES,Corporate - Industrials,France,,4480000000.0,4480000000.0,,,,,Green,Cicero,Green,,,
KAG-IMERYS-1127,,,IMERYS,Corporate - Materials,France,,360000000.0,360000000.0,,,,,Sustainability Linked Bonds,Cicero,Sustainability Linked Bonds,,,
KAG-IMMOBEL_SA-1128,,,IMMOBEL SA,Financials - Real estate,Luxembourg,,280000000.0,280000000.0,,,,,Green,Mar-21 by Sustainalytics,Green,,,
KAG-INCHEON_DEVELOPMENT_&_TRANSFOR-1129,,,INCHEON DEVELOPMENT & TRANSFORMATION CORP,SSA - Quasi-sovereigns,Korea,,80000000.0,80000000.0,,,,,Social,Other,Social,,,
KAG-INCHEON_INTERNATIONAL_AIRPORT_-1130,,,INCHEON INTERNATIONAL AIRPORT CORP,Corporate - Industrials,Korea,,300000000.0,300000000.0,,,,,Green,S&P,Green,,,
KAG-INCHEON_INTERNATIONAL_AIRPORT_-1131,,,INCHEON INTERNATIONAL AIRPORT CORP,Corporate - Industrials,Korea,,80000000.0,80000000.0,,,,,Social,S&P,Social,,,
KAG-INCHEON_METROPOLITAN_CITY_DEVE-1132,,,INCHEON METROPOLITAN CITY DEVELOPMENT CORPORATION,SSA - Quasi-sovereigns,Korea,,0.0,0.0,,,,,Social,Apr-22 by Moody's,Social,,,
KAG-INCHEON_PORT_AUTH-1133,,,INCHEON PORT AUTH,SSA - Agencies,Korea,,0.0,0.0,,,,,Green,Other,Green,,,
KAG-INCHEON_PORT_AUTH-1134,,,INCHEON PORT AUTH,SSA - Agencies,Korea,,20000000.0,20000000.0,,,,,Social,Other,Social,,,
KAG-INCHEON_TRANSIT_CORP-1135,,,INCHEON TRANSIT CORP,Corporate - Industrials,Korea,,10000000.0,10000000.0,,,,,Green,Jun-22 by Moody's,Green,,,
KAG-INDIA_CLEAN_ENERGY_HOLDINGS-1136,,,INDIA CLEAN ENERGY HOLDINGS,Corporate - Utilities,India,,400000000.0,400000000.0,,,,,Green,,Green,,,
KAG-INDIA_CLEANTECH_ENERGY-1137,,,INDIA CLEANTECH ENERGY,Corporate - Utilities,India,,330000000.0,330000000.0,,,,,Green,Other,Green,,,
KAG-INDIA_GREEN_ENERGY_HOLDINGS-1138,,,INDIA GREEN ENERGY HOLDINGS,Corporate - Energy,Mauritius,,330000000.0,330000000.0,,,,,Green,KPMG,Green,,,
KAG-INDIA_GREEN_POWER_HOLDINGS-1139,,,INDIA GREEN POWER HOLDINGS,Corporate - Utilities,Mauritius,,460000000.0,460000000.0,,,,,Green,,Green,,,
KAG-INDIAN_RAILWAY_FINANCE_CORP_LT-1140,,,INDIAN RAILWAY FINANCE CORP LTD,SSA - Agencies,India,,1000000000.0,1000000000.0,,,,,Green,KPMG,Green,,,
KAG-INDIAN_RENEWABLE_ENERGY_DEVELO-1141,,,INDIAN RENEWABLE ENERGY DEVELOPMENT AGENCY LTD,Corporate - Energy,India,,470000000.0,470000000.0,,,,,Green,Other,Green,,,
KAG-INDONESIA_GOVERNMENT_INTERNATI-1142,,,INDONESIA GOVERNMENT INTERNATIONAL BOND,SSA - Sovereigns,Indonesia,,590000000.0,590000000.0,,,,,Sustainability,Cicero,Sustainability,,,
KAG-INDONESIA_INFRASTRUCTURE_FINAN-1143,,,INDONESIA INFRASTRUCTURE FINANCE PT,Financials - Commercial Finance,India,,150000000.0,150000000.0,,,,,Sustainability,Dec-20 by Sustainalytics,Sustainability,,,
KAG-INDORAMA_VENTURES_PCL-1144,,,INDORAMA VENTURES PCL,Corporate - Materials,Thailand,,300000000.0,300000000.0,,,,,Sustainability Linked Bonds,DNV GL,Sustainability Linked Bonds,,,
KAG-INDUSTRIAL_&_COMMERCIAL_BANK_O-1145,,,INDUSTRIAL & COMMERCIAL BANK OF CHINA ASIA LTD,Financials - Banking,China (Hong Kong),,2260000000.0,2260000000.0,,,,,Green,Other,Green,,,
KAG-INDUSTRIAL_&_COMMERCIAL_BANK_O-1146,,,INDUSTRIAL & COMMERCIAL BANK OF CHINA LTD/DUBAI DIFC,Financials - Banking,China (mainland),,900000000.0,900000000.0,,,,,Green,Aug-21 by Sustainalytics,Green,,,
KAG-INDUSTRIAL_&_COMMERCIAL_BANK_O-1147,,,INDUSTRIAL & COMMERCIAL BANK OF CHINA LTD/LONDON,Financials - Banking,United Kingdom,,320000000.0,320000000.0,,,,,Green,Climate Bonds Initiative Certified,Green,,,
KAG-INDUSTRIAL_&_COMMERCIAL_BANK_O-1148,,,INDUSTRIAL & COMMERCIAL BANK OF CHINA LTD/SYDNEY,Financials - Banking,China (mainland),,350000000.0,350000000.0,,,,,Green,Aug-21 by Sustainalytics,Green,,,
KAG-INDUSTRIAL_&_INFRASTRUCTURE_FU-1149,,,INDUSTRIAL & INFRASTRUCTURE FUND INVESTMENT CORP,Financials - Real estate,Japan,,50000000.0,50000000.0,,,,,Social,Japan Credit Rating Agency,Social,,,
KAG-INDUSTRIAL_AND_COMMERCIAL_BANK-1150,,,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,Financials - Banking,China (mainland),,9640000000.0,9640000000.0,,,,,Green,Aug-21 by Other,Green,,,
"KAG-INDUSTRIAL_BANK_CO.,_LTD.-1151",,,"INDUSTRIAL BANK CO., LTD.",Financials - Banking,China (mainland),,2020000000.0,2020000000.0,,,,,Green,Oct-21 by Other,Green,,,
KAG-INDUSTRIAL_BANK_FINANCIAL_LEAS-1152,,,INDUSTRIAL BANK FINANCIAL LEASING CO LTD,Financials - Commercial Finance,China (mainland),,790000000.0,790000000.0,,,,,Green,,Green,,,
KAG-INDUSTRIAL_BANK_OF_KOREA-1153,,,INDUSTRIAL BANK OF KOREA,Financials - Banking,Korea,,5590000000.0,5590000000.0,,,,,Social,May-22 by Moody's,Social,,,
KAG-INDUSTRIAL_BANK_OF_KOREA-1154,,,INDUSTRIAL BANK OF KOREA,Financials - Banking,Korea,,500000000.0,500000000.0,,,,,Sustainability,Nov-17 by Sustainalytics,Sustainability,,,
KAG-INFRONEER_HOLDINGS_INC-1155,,,INFRONEER HOLDINGS INC,Corporate - Industrials,Japan,,90000000.0,90000000.0,,,,,Green,,Green,,,
KAG-ING_BANK_HIPOTECZNY_SPOLKA_AKC-1156,,,ING BANK HIPOTECZNY SPOLKA AKCYJNA,Financials - Banking,Poland,,100000000.0,100000000.0,,,,,Green,ISS-Oekom,Green,,,
KAG-ING_GROEP_N.V.-1157,,,ING GROEP N.V.,Financials - Banking,Netherlands,,9760000000.0,9760000000.0,,,,,Green,ISS-Oekom,Green,,,
KAG-ING-DIBA_AG-1158,,,ING-DIBA AG,Financials - Banking,Germany,,2450000000.0,2450000000.0,,,,,Green,ISS-Oekom,Green,,,
KAG-INMOBILIARIA_COLONIAL_SOCIMI_S-1159,,,INMOBILIARIA COLONIAL SOCIMI SA,Financials - Real estate,Spain,,3800000000.0,3800000000.0,,,,,Green,Vigeo Eiris,Green,,,
KAG-INPEX_CORP-1160,,,INPEX CORP,Corporate - Energy,Japan,,90000000.0,90000000.0,,,,,Green,Aug-21 by Other,Green,,,
KAG-INSTITUT_FÜR_ANLAGEBERATUNG_AG-1161,,,INSTITUT FÜR ANLAGEBERATUNG AG,Financials - Real estate,Austria,,10000000.0,10000000.0,,,,,Sustainability,Other,Sustainability,,,
KAG-INSTITUTO_COLOMBIANO_DE_CREDIT-1162,,,INSTITUTO COLOMBIANO DE CREDITO EDUCATIVO Y ESTUDIOS TECNICOS EN EL EXTERIOR,Financials - Consumer Finance,Colombia,,50000000.0,50000000.0,,,,,Social,Nov-21 by Other,Social,,,
KAG-INSTITUTO_COSTARRICENSE_DE_ELE-1163,,,INSTITUTO COSTARRICENSE DE ELECTRICIDAD,SSA - Agencies,Costa Rica,,300000000.0,300000000.0,,,,,Sustainability Linked Bonds,Vigeo Eiris,Sustainability Linked Bonds,,,
KAG-INSTITUTO_DE_CREDITO_OFICIAL-1164,,,INSTITUTO DE CREDITO OFICIAL,SSA - Agencies,Spain,,2830000000.0,2830000000.0,,,,,Green,Jun-21 by Sustainalytics,Green,,,
KAG-INSTITUTO_DE_CREDITO_OFICIAL-1165,,,INSTITUTO DE CREDITO OFICIAL,SSA - Agencies,Spain,,2180000000.0,2180000000.0,,,,,Social,Mar-20 by Sustainalytics,Social,,,
KAG-INTEL_CORPORATION-1166,,,INTEL CORPORATION,Corporate - Technology,United States,,1250000000.0,1250000000.0,,,,,Green,ISS-Oekom,Green,,,
KAG-INTENO_GROUP_AB-1167,,,INTENO GROUP AB,Corporate - Communications,Sweden,,50000000.0,50000000.0,,,,,Sustainability Linked Bonds,ISS-Oekom,Sustainability Linked Bonds,,,
KAG-INTER-AMERICAN_DEVELOPMENT_BAN-1168,,,INTER-AMERICAN DEVELOPMENT BANK,SSA - Supranationals,Supranationals,,1060000000.0,1060000000.0,,,,,Social,,Social,,,
KAG-INTER-AMERICAN_DEVELOPMENT_BAN-1169,,,INTER-AMERICAN DEVELOPMENT BANK,SSA - Supranationals,Supranationals,,23050000000.0,23050000000.0,,,,,Sustainability,Vigeo Eiris,Sustainability,,,
KAG-INTER-AMERICAN_INVESTMENT_CORP-1170,,,INTER-AMERICAN INVESTMENT CORP,SSA - Supranationals,Supranationals,,370000000.0,370000000.0,,,,,Green,Vigeo Eiris,Green,,,
KAG-INTER-AMERICAN_INVESTMENT_CORP-1171,,,INTER-AMERICAN INVESTMENT CORP,SSA - Supranationals,Supranationals,,1140000000.0,1140000000.0,,,,,Social,Vigeo Eiris,Social,,,
KAG-INTER-AMERICAN_INVESTMENT_CORP-1172,,,INTER-AMERICAN INVESTMENT CORP,SSA - Supranationals,Supranationals,,3000000000.0,3000000000.0,,,,,Sustainability,Vigeo Eiris,Sustainability,,,
KAG-INTERCHILE_SA-1173,,,INTERCHILE SA,Corporate - Utilities,Chile,,1200000000.0,1200000000.0,,,,,Green,Jun-21 by Sustainalytics,Green,,,
KAG-INTERCONEXION_ELECTRICA_SA_ESP-1174,,,INTERCONEXION ELECTRICA SA ESP,Corporate - Utilities,Colombia,,40000000.0,40000000.0,,,,,Green,Jul-20 by Other,Green,,,
KAG-INTERMEDIATE_CAPITAL_GROUP-1175,,,INTERMEDIATE CAPITAL GROUP,Financials - Financial services,United Kingdom,,570000000.0,570000000.0,,,,,Sustainability Linked Bonds,Sustainalytics,Sustainability Linked Bonds,,,
KAG-INTERNATIONAL_BANK_FOR_RECONST-1176,,,INTERNATIONAL BANK FOR RECONSTRUCTION AND DEVELOPMENT,SSA - Supranationals,Supranationals,,8380000000.000001,8380000000.000001,,,,,Green,Sep-16 by Cicero,Green,,,
KAG-INTERNATIONAL_BANK_FOR_RECONST-1177,,,INTERNATIONAL BANK FOR RECONSTRUCTION AND DEVELOPMENT,SSA - Supranationals,Supranationals,,258640000000.0,258640000000.0,,,,,Sustainability,,Sustainability,,,
KAG-INTERNATIONAL_DEVELOPMENT_ASSO-1178,,,INTERNATIONAL DEVELOPMENT ASSOCIATION,SSA - Supranationals,Supranationals,,25710000000.0,25710000000.0,,,,,Sustainability,,Sustainability,,,
KAG-INTERNATIONAL_FINANCE_CORPORAT-1179,,,INTERNATIONAL FINANCE CORPORATION,SSA - Supranationals,Supranationals,,6000000000.0,6000000000.0,,,,,Green,Cicero,Green,,,
KAG-INTERNATIONAL_FINANCE_CORPORAT-1180,,,INTERNATIONAL FINANCE CORPORATION,SSA - Supranationals,Supranationals,,3040000000.0,3040000000.0,,,,,Social,,Social,,,
KAG-INTERNATIONAL_FINANCE_FACILITY-1181,,,INTERNATIONAL FINANCE FACILITY FOR IMMUNISATION COMPANY,SSA - Supranationals,Supranationals,,2740000000.0,2740000000.0,,,,,Social,,Social,,,
KAG-INTERNATIONAL_FUND_FOR_AGRICUL-1182,,,INTERNATIONAL FUND FOR AGRICULTURAL DEVELOPMENT,SSA - Supranationals,Supranationals,,220000000.0,220000000.0,,,,,Sustainability,,Sustainability,,,
KAG-INTERSHOP_HOLDING_AG-1183,,,INTERSHOP HOLDING AG,Financials - Real estate,Switzerland,,110000000.0,110000000.0,,,,,Green,ISS-Oekom,Green,,,
KAG-INTERVEST_OFFICES_&_WAREHOUSES-1184,,,INTERVEST OFFICES & WAREHOUSES NV,Financials - Real estate,Belgium,,50000000.0,50000000.0,,,,,Green,ISS-Oekom,Green,,,
KAG-INTESA_SANPAOLO_S.P.A.-1185,,,INTESA SANPAOLO S.P.A.,Financials - Banking,Italy,,8900000000.0,8900000000.0,,,,,Green,Jun-22 by ISS-Oekom,Green,,,
KAG-INTESA_SANPAOLO_S.P.A.-1186,,,INTESA SANPAOLO S.P.A.,Financials - Banking,Italy,,740000000.0,740000000.0,,,,,Social,ISS-Oekom,Social,,,
KAG-INVERSIONES_CMPC_SA-1187,,,INVERSIONES CMPC SA,Corporate - Materials,Chile,,500000000.0,500000000.0,,,,,Green,Mar-17 by Sustainalytics,Green,,,
KAG-INVERSIONES_CMPC_SA-1188,,,INVERSIONES CMPC SA,Corporate - Materials,Chile,,500000000.0,500000000.0,,,,,Sustainability Linked Bonds,DNV GL,Sustainability Linked Bonds,,,
KAG-INVERSIONES_LATIN_AMERICA_POWE-1189,,,INVERSIONES LATIN AMERICA POWER LTDA,Corporate - Energy,Chile,,400000000.0,400000000.0,,,,,Green,S&P,Green,,,
